ModelImplied EKF 200 5 1 0.942 0.057 0.059 -0.058 -0.058 0.081 0.838 1
ModelImplied EKF 200 5 1.5 1.502 0.081 0.076 0.002 0.001 0.081 0.94 1
ModelImplied EKF 200 5 0.4 0.463 0.046 0.045 0.063 0.156 0.078 0.725 1
ModelImplied largeK 200 5 1.2 1.048 0.037 0.035 -0.152 -0.127 0.156 0.014 1
ModelImplied largeK 200 5 0.8 0.716 0.041 0.039 -0.084 -0.105 0.093 0.424 1
ModelImplied largeK 200 5 0.9 0.798 0.035 0.034 -0.102 -0.113 0.108 0.182 1
ModelImplied largeK 200 5 1.1 0.959 0.028 0.029 -0.141 -0.128 0.144 0.004 1
ModelImplied largeK 200 5 1 1.005 0.079 0.086 0.005 0.005 0.079 0.964 1
ModelImplied largeK 200 5 0.4 0.407 0.053 0.058 0.007 0.017 0.053 0.968 1
ModelImplied largeK 200 5 1 1.172 0.094 0.09 0.172 0.172 0.196 0.524 1
ModelImplied largeK 200 5 0.5 0.477 0.034 0.033 -0.023 -0.046 0.041 0.892 1
ModelImplied largeK 200 5 -0.3 -0.286 0.031 0.032 0.014 -0.047 0.034 0.934 1
ModelImplied largeK 200 5 -0.1 -0.096 0.034 0.033 0.004 -0.037 0.034 0.942 0.82
ModelImplied largeK 200 5 0.6 0.579 0.033 0.032 -0.021 -0.036 0.039 0.896 1
ModelImplied largeK 200 5 0.8 0.72 0.054 0.056 -0.08 -0.099 0.096 0.696 1
ModelImplied largeK 200 5 0.6 0.708 0.066 0.064 0.108 0.179 0.126 0.624 1
ModelImplied largeK 200 5 2 2.004 0.103 0.097 0.004 0.002 0.103 0.932 1
ModelImplied largeK 200 5 1 0.942 0.057 0.059 -0.058 -0.058 0.081 0.838 1
ModelImplied largeK 200 5 1.5 1.502 0.081 0.076 0.002 0.001 0.081 0.94 1
ModelImplied largeK 200 5 0.4 0.463 0.046 0.045 0.063 0.156 0.078 0.728 1
ModelImplied ModelImplied 20 50 1.2 1.201 0.045 0.045 0.001 0.001 0.045 0.944 1
ModelImplied ModelImplied 20 50 0.8 0.799 0.046 0.045 -0.001 -0.001 0.046 0.948 1
ModelImplied ModelImplied 20 50 0.9 0.899 0.038 0.041 -0.001 -0.001 0.038 0.97 1
ModelImplied ModelImplied 20 50 1.1 1.098 0.036 0.038 -0.002 -0.002 0.036 0.948 1
ModelImplied ModelImplied 20 50 1 0.842 0.066 0.075 -0.158 -0.158 0.171 0.414 1
ModelImplied ModelImplied 20 50 0.4 0.339 0.047 0.045 -0.061 -0.152 0.077 0.704 1
ModelImplied ModelImplied 20 50 1 0.981 0.083 0.076 -0.019 -0.019 0.085 0.906 1
ModelImplied ModelImplied 20 50 0.5 0.501 0.03 0.031 0.001 0.001 0.03 0.962 1
ModelImplied ModelImplied 20 50 -0.3 -0.3 0.031 0.031 0 0.001 0.031 0.958 1
ModelImplied ModelImplied 20 50 -0.1 -0.099 0.03 0.03 0.001 -0.013 0.03 0.954 0.91
ModelImplied ModelImplied 20 50 0.6 0.6 0.029 0.029 0 0 0.029 0.942 1
ModelImplied ModelImplied 20 50 0.8 0.799 0.056 0.054 -0.001 -0.001 0.056 0.95 1
ModelImplied ModelImplied 20 50 0.6 0.596 0.065 0.063 -0.004 -0.007 0.065 0.954 1
ModelImplied ModelImplied 20 50 2 1.998 0.095 0.096 -0.002 -0.001 0.095 0.944 1
ModelImplied ModelImplied 20 50 1 0.996 0.056 0.057 -0.004 -0.004 0.056 0.964 1
ModelImplied ModelImplied 20 50 1.5 1.497 0.078 0.075 -0.003 -0.002 0.078 0.938 1
ModelImplied ModelImplied 20 50 0.4 0.399 0.045 0.043 -0.001 -0.003 0.045 0.95 1
ModelImplied FreeParm 20 50 1.2 1.201 0.045 0.045 0.001 0.001 0.045 0.948 1
ModelImplied FreeParm 20 50 0.8 0.799 0.046 0.045 -0.001 -0.001 0.046 0.948 1
ModelImplied FreeParm 20 50 0.9 0.899 0.038 0.041 -0.001 -0.001 0.038 0.97 1
ModelImplied FreeParm 20 50 1.1 1.098 0.036 0.038 -0.002 -0.002 0.036 0.946 1
ModelImplied FreeParm 20 50 1 0.842 0.066 0.075 -0.158 -0.158 0.171 0.424 1
ModelImplied FreeParm 20 50 0.4 0.339 0.047 0.045 -0.061 -0.153 0.077 0.692 1
ModelImplied FreeParm 20 50 1 0.98 0.083 0.076 -0.02 -0.02 0.086 0.912 1
ModelImplied FreeParm 20 50 0.5 0.5 0.03 0.031 0 0.001 0.03 0.966 1
ModelImplied FreeParm 20 50 -0.3 -0.3 0.031 0.031 0 0.001 0.031 0.954 1
ModelImplied FreeParm 20 50 -0.1 -0.099 0.03 0.03 0.001 -0.011 0.03 0.954 0.906
ModelImplied FreeParm 20 50 0.6 0.6 0.03 0.029 0 0 0.03 0.946 1
ModelImplied FreeParm 20 50 0.8 0.8 0.056 0.054 0 -0.001 0.056 0.95 1
ModelImplied FreeParm 20 50 0.6 0.596 0.065 0.063 -0.004 -0.007 0.065 0.952 1
ModelImplied FreeParm 20 50 2 1.998 0.095 0.096 -0.002 -0.001 0.095 0.944 1
ModelImplied FreeParm 20 50 1 0.996 0.056 0.057 -0.004 -0.004 0.056 0.964 1
ModelImplied FreeParm 20 50 1.5 1.497 0.078 0.075 -0.003 -0.002 0.078 0.938 1
ModelImplied FreeParm 20 50 0.4 0.399 0.045 0.043 -0.001 -0.003 0.045 0.946 1
ModelImplied FreeParm 20 50 1 -0.005 0.287 0.286 -1.005 -1.005 1.045 0.07 0.062
ModelImplied FreeParm 20 50 0.5 -0.012 0.302 0.292 -0.512 -1.024 0.594 0.588 0.072
ModelImplied FreeParm 20 50 1.2 1.434 0.504 1.77 0.234 0.195 0.555 1 0
ModelImplied FreeParm 20 50 0.3 0.094 0.38 0.382 -0.206 -0.687 0.432 0.91 0.026
ModelImplied FreeParm 20 50 0.7 1.545 0.554 1.992 0.845 1.207 1.01 1 0
ModelImplied Null 20 50 1.2 1.169 0.04 0.043 -0.031 -0.026 0.051 0.882 1
ModelImplied Null 20 50 0.8 0.802 0.047 0.046 0.002 0.002 0.047 0.946 1
ModelImplied Null 20 50 0.9 0.9 0.039 0.042 0 0 0.039 0.97 1
ModelImplied Null 20 50 1.1 1.063 0.035 0.037 -0.037 -0.033 0.05 0.842 1
ModelImplied Null 20 50 1 0.846 0.069 0.077 -0.154 -0.154 0.169 0.472 1
ModelImplied Null 20 50 0.4 0.343 0.048 0.047 -0.057 -0.142 0.074 0.746 1
ModelImplied Null 20 50 1 0.987 0.087 0.079 -0.013 -0.013 0.088 0.904 1
ModelImplied Null 20 50 0.5 0.508 0.03 0.032 0.008 0.015 0.031 0.956 1
ModelImplied Null 20 50 -0.3 -0.303 0.031 0.032 -0.003 0.009 0.031 0.944 1
ModelImplied Null 20 50 -0.1 -0.099 0.031 0.031 0.001 -0.012 0.031 0.948 0.898
ModelImplied Null 20 50 0.6 0.61 0.03 0.03 0.01 0.016 0.032 0.934 1
ModelImplied Null 20 50 0.8 0.817 0.052 0.053 0.017 0.021 0.055 0.954 1
ModelImplied Null 20 50 0.6 0.734 0.066 0.057 0.134 0.224 0.149 0.35 1
ModelImplied Null 20 50 2 2.003 0.098 0.097 0.003 0.002 0.097 0.95 1
ModelImplied Null 20 50 1 1.008 0.058 0.058 0.008 0.008 0.058 0.956 1
ModelImplied Null 20 50 1.5 1.505 0.077 0.076 0.005 0.003 0.077 0.944 1
ModelImplied Null 20 50 0.4 0.53 0.051 0.04 0.13 0.326 0.14 0.14 1
ModelImplied deJong 20 50 1.2 1.18 0.043 0.043 -0.02 -0.016 0.047 0.916 1
ModelImplied deJong 20 50 0.8 0.788 0.045 0.044 -0.012 -0.015 0.046 0.934 1
ModelImplied deJong 20 50 0.9 0.886 0.038 0.04 -0.014 -0.015 0.04 0.954 1
ModelImplied deJong 20 50 1.1 1.08 0.035 0.036 -0.02 -0.018 0.04 0.92 1
ModelImplied deJong 20 50 1 0.862 0.066 0.075 -0.138 -0.138 0.153 0.544 1
ModelImplied deJong 20 50 0.4 0.347 0.047 0.046 -0.053 -0.132 0.071 0.776 1
ModelImplied deJong 20 50 1 1.004 0.083 0.077 0.004 0.004 0.083 0.936 1
ModelImplied deJong 20 50 0.5 0.499 0.03 0.031 -0.001 -0.002 0.03 0.968 1
ModelImplied deJong 20 50 -0.3 -0.299 0.03 0.031 0.001 -0.002 0.03 0.956 1
ModelImplied deJong 20 50 -0.1 -0.099 0.03 0.03 0.001 -0.013 0.03 0.956 0.906
ModelImplied deJong 20 50 0.6 0.599 0.03 0.029 -0.001 -0.002 0.03 0.946 1
ModelImplied deJong 20 50 0.8 0.788 0.056 0.054 -0.012 -0.014 0.057 0.928 1
ModelImplied deJong 20 50 0.6 0.61 0.065 0.063 0.01 0.016 0.066 0.956 1
ModelImplied deJong 20 50 2 1.998 0.095 0.096 -0.002 -0.001 0.095 0.946 1
ModelImplied deJong 20 50 1 0.988 0.056 0.057 -0.012 -0.012 0.057 0.952 1
ModelImplied deJong 20 50 1.5 1.497 0.078 0.075 -0.003 -0.002 0.078 0.938 1
ModelImplied deJong 20 50 0.4 0.406 0.045 0.043 0.006 0.015 0.045 0.94 1
ModelImplied EKF 20 50 1.2 1.18 0.043 0.043 -0.02 -0.016 0.047 0.916 1
ModelImplied EKF 20 50 0.8 0.788 0.045 0.044 -0.012 -0.015 0.046 0.934 1
ModelImplied EKF 20 50 0.9 0.886 0.038 0.04 -0.014 -0.015 0.04 0.954 1
ModelImplied EKF 20 50 1.1 1.08 0.035 0.036 -0.02 -0.018 0.04 0.92 1
ModelImplied EKF 20 50 1 0.862 0.066 0.075 -0.138 -0.138 0.153 0.544 1
ModelImplied EKF 20 50 0.4 0.347 0.047 0.046 -0.053 -0.132 0.071 0.776 1
ModelImplied EKF 20 50 1 1.004 0.083 0.077 0.004 0.004 0.083 0.936 1
ModelImplied EKF 20 50 0.5 0.499 0.03 0.031 -0.001 -0.002 0.03 0.968 1
ModelImplied EKF 20 50 -0.3 -0.299 0.03 0.031 0.001 -0.002 0.03 0.956 1
ModelImplied EKF 20 50 -0.1 -0.099 0.03 0.03 0.001 -0.013 0.03 0.956 0.906
