FreeParm deJong 20 50 0.5 0.498 0.031 0.031 -0.002 -0.004 0.031 0.948 1
FreeParm deJong 20 50 -0.3 -0.298 0.032 0.031 0.002 -0.006 0.032 0.936 1
FreeParm deJong 20 50 -0.1 -0.097 0.031 0.03 0.003 -0.032 0.031 0.946 0.894
FreeParm deJong 20 50 0.6 0.596 0.028 0.03 -0.004 -0.007 0.028 0.964 1
FreeParm deJong 20 50 0.8 0.788 0.053 0.054 -0.012 -0.014 0.054 0.944 1
FreeParm deJong 20 50 0.6 0.611 0.065 0.063 0.011 0.018 0.066 0.932 1
FreeParm deJong 20 50 2 2.005 0.094 0.097 0.005 0.003 0.094 0.966 1
FreeParm deJong 20 50 1 0.991 0.057 0.057 -0.009 -0.009 0.058 0.948 1
FreeParm deJong 20 50 1.5 1.499 0.075 0.075 -0.001 -0.001 0.075 0.956 1
FreeParm deJong 20 50 0.4 0.405 0.042 0.043 0.005 0.012 0.042 0.958 1
FreeParm EKF 20 50 1.2 1.182 0.042 0.043 -0.018 -0.015 0.046 0.906 1
FreeParm EKF 20 50 0.8 0.791 0.043 0.044 -0.009 -0.012 0.044 0.946 1
FreeParm EKF 20 50 0.9 0.886 0.039 0.041 -0.014 -0.015 0.041 0.932 1
FreeParm EKF 20 50 1.1 1.085 0.037 0.037 -0.015 -0.014 0.04 0.918 1
FreeParm EKF 20 50 1 0.861 0.07 0.075 -0.139 -0.139 0.156 0.544 1
FreeParm EKF 20 50 0.4 0.344 0.047 0.046 -0.056 -0.139 0.073 0.736 1
FreeParm EKF 20 50 1 1 0.086 0.077 0 0 0.086 0.906 1
FreeParm EKF 20 50 0.5 0.498 0.031 0.031 -0.002 -0.004 0.031 0.948 1
FreeParm EKF 20 50 -0.3 -0.298 0.032 0.031 0.002 -0.006 0.032 0.936 1
FreeParm EKF 20 50 -0.1 -0.097 0.031 0.03 0.003 -0.032 0.031 0.946 0.894
FreeParm EKF 20 50 0.6 0.596 0.028 0.03 -0.004 -0.007 0.028 0.964 1
FreeParm EKF 20 50 0.8 0.788 0.053 0.054 -0.012 -0.014 0.054 0.944 1
FreeParm EKF 20 50 0.6 0.611 0.065 0.063 0.011 0.018 0.066 0.932 1
FreeParm EKF 20 50 2 2.005 0.094 0.097 0.005 0.003 0.094 0.966 1
FreeParm EKF 20 50 1 0.991 0.057 0.057 -0.009 -0.009 0.058 0.948 1
FreeParm EKF 20 50 1.5 1.499 0.075 0.075 -0.001 -0.001 0.075 0.956 1
FreeParm EKF 20 50 0.4 0.405 0.042 0.043 0.005 0.012 0.042 0.958 1
FreeParm largeK 20 50 1.2 1.182 0.042 0.043 -0.018 -0.015 0.046 0.908 1
FreeParm largeK 20 50 0.8 0.791 0.043 0.044 -0.009 -0.012 0.044 0.946 1
FreeParm largeK 20 50 0.9 0.886 0.039 0.041 -0.014 -0.015 0.041 0.932 1
FreeParm largeK 20 50 1.1 1.085 0.037 0.037 -0.015 -0.014 0.04 0.918 1
FreeParm largeK 20 50 1 0.861 0.07 0.075 -0.139 -0.139 0.156 0.544 1
FreeParm largeK 20 50 0.4 0.344 0.047 0.046 -0.056 -0.139 0.073 0.736 1
FreeParm largeK 20 50 1 1 0.086 0.077 0 0 0.086 0.906 1
FreeParm largeK 20 50 0.5 0.498 0.031 0.031 -0.002 -0.004 0.031 0.948 1
FreeParm largeK 20 50 -0.3 -0.298 0.032 0.031 0.002 -0.006 0.032 0.936 1
FreeParm largeK 20 50 -0.1 -0.097 0.031 0.03 0.003 -0.032 0.031 0.946 0.894
FreeParm largeK 20 50 0.6 0.596 0.028 0.03 -0.004 -0.007 0.028 0.964 1
FreeParm largeK 20 50 0.8 0.789 0.053 0.054 -0.011 -0.014 0.054 0.944 1
FreeParm largeK 20 50 0.6 0.611 0.065 0.063 0.011 0.018 0.066 0.932 1
FreeParm largeK 20 50 2 2.005 0.094 0.097 0.005 0.003 0.094 0.966 1
FreeParm largeK 20 50 1 0.991 0.057 0.057 -0.009 -0.009 0.058 0.948 1
FreeParm largeK 20 50 1.5 1.499 0.075 0.075 -0.001 -0.001 0.075 0.956 1
FreeParm largeK 20 50 0.4 0.405 0.042 0.043 0.005 0.012 0.042 0.958 1
