"modelName","ICspecTRUE","ICfitted","N","T","param_name","true_value","param_type","param_mean","param_sd","se_mean","se_sd","sd_minus_se","bias","rel_bias","rmse","coverage","power"
"PFAnonsMild","FreeParm","FreeParm",20,50,"X02",0.5,"init_cond",0.490553353098531,0.190277678733386,0.192588490969426,0.031151489221783,-0.00231081223604054,-0.0094466469014689,-0.0188932938029378,0.190266338727428,0.963824289405685,0.700258397932817
"PFAnonsMild","FreeParm","FreeParm",20,50,"P011",1.2,"init_cond",1.14084790656228,0.389810782380408,0.381475917556226,0.123239219622088,0.00833486482418144,-0.0591520934377181,-0.0492934111980984,0.393775029983628,0.875968992248062,1
"PFAnonsMild","FreeParm","FreeParm",20,50,"P012",0.3,"init_cond",0.281732828329588,0.22628811187377,0.220765515124336,0.0564020085270379,0.00552259674943376,-0.0182671716704118,-0.0608905722347058,0.226732624672361,0.948320413436692,0.188630490956072
"PFAnonsMild","FreeParm","FreeParm",20,50,"P022",0.7,"init_cond",0.661907132414557,0.243189757199822,0.240761772413516,0.0769546892935357,0.00242798478630607,-0.0380928675854434,-0.0544183822649191,0.245844472745797,0.873385012919897,0.994832041343669
"PFAnonsMild","FreeParm","largeK",20,50,"Z21",1.2,"measurement",1.19997626927399,0.00579712129424603,0.00593659199949953,0.000754115082171149,-0.000139470705253499,-2.37307260082531e-05,-1.97756050068776e-05,0.00578906773327641,0.946927374301676,1
"PFAnonsMild","FreeParm","largeK",20,50,"Z31",0.8,"measurement",0.799696716961461,0.0073009406359835,0.00711247050760126,0.000895160337713259,0.000188470128382242,-0.000303283038539215,-0.000379103798174019,0.00729704198010493,0.958100558659218,1
"PFAnonsMild","FreeParm","largeK",20,50,"Z52",0.9,"measurement",0.899387799043309,0.00965623721286602,0.00867051003932249,0.00103593331235311,0.000985727173543526,-0.000612200956690678,-0.000680223285211865,0.00966215566252076,0.91340782122905,1
"PFAnonsMild","FreeParm","largeK",20,50,"Z62",1.1,"measurement",1.099693634243,0.0072929868550824,0.00723820804269343,0.000871845985340057,5.47788123889696e-05,-0.000306365756997273,-0.000278514324542976,0.00728923510187549,0.949720670391061,1
"PFAnonsMild","FreeParm","largeK",20,50,"V11",0.05,"process_noise",0.0387914234086517,0.0134898375871113,0.0118954755644223,0.00108268391890311,0.00159436202268894,-0.0112085765913483,-0.224171531826966,0.0175242573385851,0.846368715083799,0.885474860335196
"PFAnonsMild","FreeParm","largeK",20,50,"V21",0.02,"process_noise",0.0153371576516705,0.00736699964399572,0.00781700789041787,0.00072188198041553,-0.000450008246422143,-0.00466284234832948,-0.233142117416474,0.00870994735028379,0.918994413407821,0.483240223463687
"PFAnonsMild","FreeParm","largeK",20,50,"V22",0.05,"process_noise",0.0464201179108765,0.014647278132728,0.00821718432455599,0.000591411213770402,0.006430093808172,-0.00357988208912353,-0.0715976417824707,0.015058520213694,0.815642458100559,0.960893854748603
"PFAnonsMild","FreeParm","largeK",20,50,"T11",1.2,"time_series",1.20002326878908,0.00247056790025576,0.00240727150119936,0.000297387742820736,6.32963990564012e-05,2.32687890837635e-05,1.93906575698029e-05,0.0024672247017485,0.946927374301676,1
"PFAnonsMild","FreeParm","largeK",20,50,"T21",-0.4,"time_series",-0.400131110917784,0.0033210998383578,0.00407386244492561,0.000507585000335342,-0.000752762606567812,-0.000131110917783561,0.000327777294458903,0.00331904880646114,0.980446927374302,1
"PFAnonsMild","FreeParm","largeK",20,50,"T12",0.6,"time_series",0.599851483708189,0.00476749311523154,0.00472232334671924,0.000563551273685661,4.51697685123079e-05,-0.000148516291811451,-0.000247527153019086,0.00476314590288229,0.949720670391061,1
"PFAnonsMild","FreeParm","largeK",20,50,"T22",0.7,"time_series",0.699751650862187,0.00269543606924342,0.00259802855937813,0.000322798332193523,9.74075098652879e-05,-0.000248349137812465,-0.000354784482589235,0.00270310165409475,0.946927374301676,1
"PFAnonsMild","FreeParm","largeK",20,50,"U11",0.8,"measurement",0.798198120143387,0.038202895762305,0.0384233136724897,0.00171000232329524,-0.000220417910184748,-0.00180187985661351,-0.00225234982076689,0.0381920319995675,0.952513966480447,1
"PFAnonsMild","FreeParm","largeK",20,50,"U22",0.6,"measurement",0.601712127457859,0.0329674377136856,0.0315142309085651,0.00145663169818712,0.00145320680512047,0.00171212745785942,0.00285354576309904,0.0329658524922029,0.93854748603352,1
"PFAnonsMild","FreeParm","largeK",20,50,"U33",2,"measurement",2.00372138941846,0.0962015308617841,0.0911661944493823,0.00430858783984248,0.00503533641240185,0.00372138941845712,0.00186069470922856,0.0961391286914714,0.946927374301676,1
"PFAnonsMild","FreeParm","largeK",20,50,"U44",1,"measurement",1.00132893962936,0.0471122945457452,0.0473589736740658,0.00211669913072172,-0.000246679128320604,0.00132893962936076,0.00132893962936076,0.0470652150367805,0.932960893854749,1
"PFAnonsMild","FreeParm","largeK",20,50,"U55",1.5,"measurement",1.50053614883366,0.0646000742609959,0.0691239544601542,0.00289468030327671,-0.00452388019915828,0.000536148833659933,0.000357432555773289,0.064512015561361,0.966480446927374,1
"PFAnonsMild","FreeParm","largeK",20,50,"U66",0.4,"measurement",0.399445100898241,0.0206673061608739,0.0216472843094903,0.000943791538536839,-0.0009799781486164,-0.000554899101758932,-0.00138724775439733,0.0206458793789291,0.960893854748603,1
"PFAnonsMild","FreeParm","Null",20,50,"Z21",1.2,"measurement",1.2002668422638,0.00595170374363544,0.00607917093906524,0.000746113858380347,-0.000127467195429807,0.000266842263802802,0.000222368553169002,0.00595164941593451,0.947261663286004,1
"PFAnonsMild","FreeParm","Null",20,50,"Z31",0.8,"measurement",0.800384995907749,0.007333451180116,0.00714067562194382,0.000893903635812662,0.000192775558172181,0.000384995907748653,0.000481244884685816,0.00733611899035401,0.953346855983773,1
"PFAnonsMild","FreeParm","Null",20,50,"Z52",0.9,"measurement",0.89985551073613,0.00940356900408987,0.00872137837019544,0.00104648273495949,0.000682190633894436,-0.000144489263870451,-0.000160543626522723,0.00939513820160929,0.924949290060852,1
"PFAnonsMild","FreeParm","Null",20,50,"Z62",1.1,"measurement",1.10009004121149,0.00718253078284398,0.00736792930781884,0.00088463959379207,-0.000185398524974852,9.00412114890337e-05,8.18556468082124e-05,0.00717580750678904,0.957403651115619,1
"PFAnonsMild","FreeParm","Null",20,50,"V11",0.05,"process_noise",0.0521040989190251,0.00988419342364182,0.0220701126339686,0.00256104692665428,-0.0121859192103268,0.00210409891902506,0.0420819783805013,0.0100958577135772,0.997971602434077,0.778904665314402
"PFAnonsMild","FreeParm","Null",20,50,"V21",0.02,"process_noise",-0.00328799228040152,0.00331741691597662,0.0106530492751921,0.000761703059247373,-0.00733563235921544,-0.0232879922804015,-1.16439961402008,0.0235226171250991,0.225152129817444,0
"PFAnonsMild","FreeParm","Null",20,50,"V22",0.05,"process_noise",0.0524865094332883,0.0100840072427615,0.00925396142866976,0.000795298229823629,0.000830045814091733,0.00248650943328826,0.0497301886657653,0.0103761105025308,0.931034482758621,0.997971602434077
"PFAnonsMild","FreeParm","Null",20,50,"T11",1.2,"time_series",1.19860708924617,0.00253826814569049,0.00352212363761076,0.000305053142429535,-0.000983855491920268,-0.0013929107538333,-0.00116075896152775,0.00289308433634894,0.989858012170385,1
"PFAnonsMild","FreeParm","Null",20,50,"T21",-0.4,"time_series",-0.399666880646306,0.00324497084800253,0.00414172023895661,0.00051546958501488,-0.000896749390954078,0.000333119353694344,-0.000832798384235861,0.00325874908743782,0.987829614604463,1
"PFAnonsMild","FreeParm","Null",20,50,"T12",0.6,"time_series",0.599141609383605,0.00484361131511093,0.00577843008072892,0.000552448209948625,-0.000934818765617993,-0.000858390616394922,-0.00143065102732487,0.00491424639776459,0.979716024340771,1
"PFAnonsMild","FreeParm","Null",20,50,"T22",0.7,"time_series",0.700307684013955,0.00271240422447334,0.00269000298487455,0.000336987430004739,2.24012395987931e-05,0.000307684013954868,0.000439548591364097,0.0027270648931143,0.953346855983773,1
"PFAnonsMild","FreeParm","Null",20,50,"U11",0.8,"measurement",0.825394123455584,0.0436858981458861,0.0417008866306067,0.0020494178667956,0.00198501151527936,0.0253941234555842,0.0317426543194803,0.0504920596920278,0.922920892494929,1
"PFAnonsMild","FreeParm","Null",20,50,"U22",0.6,"measurement",0.654542676156623,0.0443272229203848,0.0363593510374513,0.00218546515055037,0.00796787188293344,0.054542676156623,0.0909044602610384,0.0702553955958,0.657200811359026,1
"PFAnonsMild","FreeParm","Null",20,50,"U33",2,"measurement",2.01409722381664,0.100075408634035,0.0929958706489382,0.00449621338715429,0.00707953798509656,0.014097223816639,0.00704861190831951,0.100962887011386,0.937119675456389,1
"PFAnonsMild","FreeParm","Null",20,50,"U44",1,"measurement",1.0226408927532,0.0496097892928946,0.0486377858554464,0.00223438607041494,0.000972003437448236,0.0226408927532038,0.0226408927532038,0.0544862282216781,0.933062880324544,1
"PFAnonsMild","FreeParm","Null",20,50,"U55",1.5,"measurement",1.51808061425989,0.068187948552875,0.0701515766048137,0.00305713559272212,-0.00196362805193867,0.0180806142598917,0.0120537428399278,0.070477469520341,0.959432048681542,1
"PFAnonsMild","FreeParm","Null",20,50,"U66",0.4,"measurement",0.437143362211247,0.0255591211007523,0.0236760932239337,0.00116109055376232,0.0018830278768186,0.0371433622112471,0.0928584055281179,0.0450729734898395,0.667342799188641,1
"PFAnonsMild","Null","deJong",20,50,"Z21",1.2,"measurement",1.19876650937772,0.0115787264491925,0.0115839796057863,0.00126723408455571,-5.25315659385094e-06,-0.00123349062227662,-0.00102790885189719,0.0116279238200594,0.946175637393768,1
"PFAnonsMild","Null","deJong",20,50,"Z31",0.8,"measurement",0.799255520482996,0.0133453769217952,0.0138794671274274,0.00149563782515838,-0.000534090205632245,-0.000744479517003627,-0.000930599396254533,0.0133472396003692,0.949008498583569,1
"PFAnonsMild","Null","deJong",20,50,"Z52",0.9,"measurement",0.897140632947536,0.0169551357284126,0.0164064070755737,0.00178158662717231,0.000548728652838951,-0.00285936705246448,-0.00317707450273831,0.017170853972019,0.934844192634561,1
"PFAnonsMild","Null","deJong",20,50,"Z62",1.1,"measurement",1.09707676454672,0.0127090580069885,0.0136628087216256,0.00146623611145901,-0.000953750714637144,-0.00292323545328443,-0.00265748677571312,0.0130233596571953,0.954674220963173,1
"PFAnonsMild","Null","deJong",20,50,"V11",0.05,"process_noise",0.0389543200451928,0.0125935343071601,0.0122010253447878,0.00099021717794517,0.000392508962372312,-0.0110456799548072,-0.220913599096143,0.0167378274702025,0.844192634560907,0.88385269121813
"PFAnonsMild","Null","deJong",20,50,"V21",0.02,"process_noise",0.0151246167129809,0.00655686710060004,0.00793984399869179,0.00049488674080518,-0.00138297689809176,-0.00487538328701908,-0.243769164350954,0.00816333734253834,0.951841359773371,0.461756373937677
"PFAnonsMild","Null","deJong",20,50,"V22",0.05,"process_noise",0.0464418603154452,0.012521238662953,0.00825765911975996,0.000593814975683167,0.00426357954319305,-0.00355813968455475,-0.0711627936910951,0.0129999090641464,0.810198300283286,0.98300283286119
"PFAnonsMild","Null","deJong",20,50,"T11",1.2,"time_series",1.19939470068648,0.00511977626187782,0.00473765361693586,0.000504293518998579,0.000382122644941962,-0.000605299313516827,-0.000504416094597356,0.00514822697289298,0.929178470254957,1
"PFAnonsMild","Null","deJong",20,50,"T21",-0.4,"time_series",-0.400004506368399,0.00565626567764623,0.00786906002601122,0.000855569402557424,-0.00221279434836499,-4.50636839877117e-06,1.12659209969279e-05,0.00564825008549065,0.994334277620397,1
"PFAnonsMild","Null","deJong",20,50,"T12",0.6,"time_series",0.599000486345142,0.00858299052486484,0.00900151743797227,0.000940781923082923,-0.000418526913107425,-0.00099951365485762,-0.00166585609142937,0.00862890858992311,0.960339943342776,1
"PFAnonsMild","Null","deJong",20,50,"T22",0.7,"time_series",0.700048600921545,0.00489635784949214,0.00489921019643325,0.000531532289466534,-2.85234694110802e-06,4.86009215447947e-05,6.94298879211352e-05,0.00488965912090397,0.946175637393768,1
"PFAnonsMild","Null","deJong",20,50,"U11",0.8,"measurement",0.798008030385997,0.0399545912314863,0.0384642146351301,0.00177919262518036,0.00149037659635623,-0.00199196961400327,-0.00248996201750409,0.0399476533805478,0.943342776203966,1
"PFAnonsMild","Null","deJong",20,50,"U22",0.6,"measurement",0.600475850904601,0.0306788001046901,0.0315283279877423,0.00137548145152363,-0.000849527883052214,0.000475850904601005,0.000793084841001675,0.0306390103102486,0.963172804532578,1
"PFAnonsMild","Null","deJong",20,50,"U33",2,"measurement",1.99923503941608,0.0939605266852547,0.0909872059702076,0.00420132118959187,0.00297332071504708,-0.000764960583920171,-0.000382480291960086,0.0938304619853997,0.946175637393768,1
"PFAnonsMild","Null","deJong",20,50,"U44",1,"measurement",1.00072602672955,0.0465439797728481,0.047349109982465,0.0020924771667044,-0.000805130209616874,0.00072602672955413,0.00072602672955413,0.0464836769369773,0.954674220963173,1
