PFAnons Null Null 0.240060251753115 50 20 1.1895475521426859e+000 7.8732377927715125e-001 9.2314502114452013e-001 1.0901782158075588e+000 8.6859314002294782e-002 -1.0253818078465329e-001 2.0790653431937517e-001 1.2042043721279916e+000 -3.9806354925313103e-001 6.0804964995870914e-001 6.9519478961191594e-001 8.3945063195899472e-001 6.4269859427577380e-001 1.9134277421859709e+000 1.0205462446916869e+000 1.5152543596411761e+000 4.2182078270974382e-001 1.2802734345577519e-002 1.4759027326198621e-002 1.7971004377259563e-002 1.4883984452517842e-002 3.8903471468957575e-007 6.5645204743868598e-007 7.9984285704327827e-003 4.4511345338718823e-003 9.0361044225178624e-003 9.3739539066238810e-003 5.8973923787092996e-003 3.9426932785866994e-002 3.1620163817413754e-002 8.6836781362842730e-002 4.8194218777174225e-002 6.9940132510367098e-002 2.2272430393789993e-002 -1.7594890645556302e+002 Strong failedInvertSym NA 2.64000000000306
PFAnons Null EKF 0.243784140921352 50 20 1.1880567537551601e+000 7.8594737534942516e-001 9.2079578283363905e-001 1.0871287202646476e+000 8.0772529194079970e-002 -1.1345080162246282e-001 2.4012230463385620e-001 1.2031891262508267e+000 -3.9775807561862503e-001 6.0654366886438060e-001 6.9639222959189973e-001 8.4044741054657601e-001 6.3642192503189710e-001 1.9175709825936431e+000 1.0251140286683269e+000 1.5165953315769172e+000 4.2816619754260998e-001 1.2751584484601704e-002 1.4746247543551638e-002 1.7920156234617707e-002 1.4853849875435558e-002 4.9543722095306732e-008 9.3687005589110874e-008 7.8685224708595451e-003 4.4407396287085565e-003 8.9393133875009072e-003 9.3337501814726425e-003 5.7897601650544047e-003 3.9623419232577818e-002 3.1503128028425101e-002 8.7121301749451416e-002 4.8483118385680021e-002 7.0024046682880439e-002 2.2795574176382886e-002 -1.7579776556149739e+002 Strong failedInvertSym NA 2.63999999999942
PFAnons Null largeK 0.243783088500121 50 20 1.1880571443774279e+000 7.8594749345065684e-001 9.2079609091480830e-001 1.0871290766832955e+000 8.0772579516387472e-002 -1.0967736005717173e-001 2.2969840782511408e-001 1.2031890966497854e+000 -3.9775807155896969e-001 6.0654368411742576e-001 6.9639226644204322e-001 8.4044794575776172e-001 6.3642180118303859e-001 1.9175702502811223e+000 1.0251142083599429e+000 1.5165953511725059e+000 4.2816508690711691e-001 1.2751593809948784e-002 1.4746250161932282e-002 1.7920161725212869e-002 1.4853847205847738e-002 3.8256816956563728e-011 7.5004506491421581e-011 7.8685036956729990e-003 4.4407367190552102e-003 8.9393161048018747e-003 9.3337517370240888e-003 5.7897599622978935e-003 3.9623442001931110e-002 3.1503099432171576e-002 8.7121229108624160e-002 4.8483130685830947e-002 7.0024051154096351e-002 2.2795481443549623e-002 -1.7929608246929536e+002 Strong failedInvertSym NA 2.7400000000016
PFAnons Null deJong 0.231785666167807 50 20 1.1881608322877086e+000 7.8581111064087872e-001 9.2053113641153850e-001 1.0874336815424621e+000 1.4875272808909998e-002 1.3553653645536878e-002 2.7224728815736406e-002 1.1980586384616982e+000 -3.9858353369358146e-001 6.0030842089440561e-001 6.9990599610716209e-001 8.3425820781246873e-001 6.2524913055993914e-001 1.9163113941630008e+000 1.0188156279265299e+000 1.5151162513702621e+000 4.1605570542791115e-001 1.2679840202684787e-002 1.4726673602620088e-002 1.7881255511979624e-002 1.4758663920889334e-002 1.1451311366518346e-002 7.4795799628570745e-003 7.8782234254174896e-003 4.9777302284276853e-003 8.4586939257933601e-003 9.5915180868950487e-003 5.1095033542815377e-003 3.9738395911290358e-002 3.2620381354838725e-002 8.7146742705738203e-002 4.8059741591051489e-002 6.9801626135103295e-002 2.2290851382154944e-002 -1.7525701828774018e+002 Strong NA NA 3.51000000000204
PFAnons Null FreeParm 0.230995051961307 50 20 1.1936601065301040e+000 7.9120718443082960e-001 9.1336586743278692e-001 1.1249372631797778e+000 3.0139316606996955e-002 1.2915188168167233e-002 3.5673685139442149e-002 1.1934380358954291e+000 -3.9359313042768024e-001 6.0440870026815563e-001 7.0582909195016608e-001 8.2193091315725719e-001 5.7538626300918616e-001 2.1501583943568026e+000 9.4618497963000792e-001 1.5106569184620395e+000 3.5497147315466926e-001 -5.6697717519145950e-002 8.0576211003440104e-002 4.9860863601106833e-003 -1.0675718083509981e-002 2.2857802811340387e-002 1.2095026101800535e-002 1.4936977430539941e-002 1.7116952476117827e-002 1.4065167502732316e-002 1.1054829348414431e-002 6.8654823353898661e-003 7.0760501689758545e-003 4.8111886918899040e-003 7.8380070899488567e-003 9.3501198916016715e-003 4.7725340639552423e-003 3.9070033406460862e-002 2.9839376753055067e-002 9.7602154240050337e-002 4.4481086099772089e-002 6.9365843974485114e-002 1.9377917767178059e-002 5.7330024852866139e-002 7.4856836009715794e-002 1.1125005864503807e-002 1.7146623097917695e-002 3.4028250894848462e-002 -1.7391996937644589e+002 Strong NA NA 4.69000000000233
PFAnons Null Null 0.230886902332065 50 20 1.1936120019448218e+000 7.9119648270005549e-001 9.1330031807941892e-001 1.1250537793281699e+000 3.1106339562436348e-002 1.3068079731024843e-002 3.6596368613062667e-002 1.1934395853375122e+000 -3.9351231994157121e-001 6.0450483747405148e-001 7.0584210567023342e-001 8.2106836613991463e-001 5.7553599540257516e-001 2.1498187288153265e+000 9.4823005225931822e-001 1.5133080614801917e+000 3.5548801092628612e-001 1.2090573696047166e-002 1.4934073197279350e-002 1.7134350187172024e-002 1.4080950424386760e-002 1.1066566194793627e-002 6.8445151927294728e-003 7.0694099670803754e-003 4.8137691166171897e-003 7.8475438649211835e-003 9.3566377072311427e-003 4.7856154555288672e-003 3.9027077241603259e-002 2.9835390802695382e-002 9.7588396804696956e-002 4.4493829827269890e-002 6.9453445620887275e-002 1.9331474929422884e-002 -1.7394610927126760e+002 Strong NA NA 2.18000000000029
PFAnons Null EKF 0.234498174159199 50 20 1.1919023155530548e+000 7.9017478887097758e-001 9.1109676901958481e-001 1.1218666244081332e+000 3.3008004460523641e-002 1.0946839797186676e-002 3.6638436033222505e-002 1.1921898707135969e+000 -3.9378976276551525e-001 6.0291958703556903e-001 7.0597835540756415e-001 8.1688815130063464e-001 5.7209971272014326e-001 2.1461889596555492e+000 9.4033370131345650e-001 1.5072898516516346e+000 3.5477986079634977e-001 1.2025160254402376e-002 1.4890276172450341e-002 1.7020908111987389e-002 1.3952208599709271e-002 1.2398142568524348e-002 7.4942607811320939e-003 7.4737245938864558e-003 4.9391237306128169e-003 7.8084106676256917e-003 9.3842536399616344e-003 4.7659523005614823e-003 3.9146346272065709e-002 3.0270360114026704e-002 9.7561619895544793e-002 4.4347602940924012e-002 6.9316349015884779e-002 1.9617595445801113e-002 -1.7388499804676496e+002 Strong NA NA 2.09000000000015
PFAnons Null largeK 0.23449740422443 50 20 1.1919024999622791e+000 7.9017490240281330e-001 9.1109721761820539e-001 1.1218672328347947e+000 3.3007445491429172e-002 1.0946906058992890e-002 3.6637982495437309e-002 1.1921899715827835e+000 -3.9378964689807766e-001 6.0291986085170479e-001 7.0597839923807792e-001 8.1688844592858900e-001 5.7210010078728801e-001 2.1461892921104164e+000 9.4033424171370528e-001 1.5072902799513670e+000 3.5477951597766816e-001 1.2025165300873839e-002 1.4890280248359530e-002 1.7020921408178707e-002 1.3952219467746135e-002 1.2398017107628521e-002 7.4942133294352087e-003 7.4736715026207986e-003 4.9391107481904176e-003 7.8084058727664841e-003 9.3842502125265088e-003 4.7659456175900283e-003 3.9146340346581904e-002 3.0270329645446865e-002 9.7561618984847248e-002 4.4347606932289646e-002 6.9316346095558659e-002 1.9617547609496865e-002 -1.7738331532695625e+002 Strong NA NA 2.07000000000335
PFAnons Null deJong 0.234498168576763 50 20 1.1919022521971872e+000 7.9017492247374010e-001 9.1109672136605180e-001 1.1218666103070210e+000 3.3008144951332315e-002 1.0946742454471537e-002 3.6638496506719943e-002 1.1921899785632628e+000 -3.9378974902764380e-001 6.0291975007853804e-001 7.0597825548034032e-001 8.1688821843682613e-001 5.7209969837725316e-001 2.1461883379097793e+000 9.4033340108504226e-001 1.5072882550228337e+000 3.5478022451929064e-001 1.2025159721965191e-002 1.4890274888838779e-002 1.7020900799091312e-002 1.3952208281202047e-002 1.2398077522496300e-002 7.4942221703124976e-003 7.4736956119536091e-003 4.9391246276184343e-003 7.8084094415208621e-003 9.3842578148952797e-003 4.7659531899334256e-003 3.9146348966837122e-002 3.0270328361266412e-002 9.7561563221103806e-002 4.4347580811993248e-002 6.9316223695602933e-002 1.9617610766497005e-002 -1.7388499804674660e+002 Strong NA NA 3.15999999999985
PFAnons Null FreeParm 0.225131552534862 50 20 1.2026337444322159e+000 7.7442315191344180e-001 9.1520160329433209e-001 1.1183886657007245e+000 4.6333019704779543e-002 2.1500447180113975e-002 5.6310120957629356e-002 1.2088422190963926e+000 -3.9727378900225957e-001 6.1714993992553213e-001 6.8496467950664497e-001 8.4600428795950822e-001 5.5599864858386538e-001 2.0730883796601232e+000 1.0013161770819263e+000 1.4197371827362981e+000 4.0354227236441037e-001 2.1781088087552077e-002 -6.0546696392254309e-002 2.1865804847247053e-003 -5.1989835362109887e-003 1.2361509316207145e-002 1.3311777018697523e-002 1.6021992344505888e-002 1.9002238319320866e-002 1.6282383961862643e-002 9.1504576172957292e-003 6.4143135316089015e-003 7.4242695971364157e-003 5.1435118573455764e-003 9.1713864043241888e-003 1.0465351156938420e-002 5.5962429238420120e-003 3.9982165921574921e-002 2.9361240665101280e-002 9.4010290180138747e-002 4.7158546287306133e-002 6.5451492697278804e-002 2.2034002227508585e-002 5.6441851304347514e-002 7.1654241644500627e-002 9.3640139323887574e-003 1.6093366203576837e-002 3.2587675391988494e-002 -1.7426155209766841e+002 Strong failedInvertSym NA 6.88000000000102
PFAnons Null Null 0.224857838729416 50 20 1.2026151150509548e+000 7.7443784719507214e-001 9.1502558742085238e-001 1.1181869863095657e+000 4.6107925117844166e-002 2.1416339964616660e-002 5.6055447508144299e-002 1.2088462749676960e+000 -3.9731230309622229e-001 6.1708494514295509e-001 6.8499754817483771e-001 8.4592827073057830e-001 5.5634707868641708e-001 2.0728108712439517e+000 1.0004107190134610e+000 1.4210067982680867e+000 4.0524805674697384e-001 1.3312417534461643e-002 1.6020869580516881e-002 1.9000228216006484e-002 1.6278783591075922e-002 9.1165340749944455e-003 6.3683850878417676e-003 7.3724521506942199e-003 5.1476964173725898e-003 9.1668682260130727e-003 1.0461967571200980e-002 5.5946617767451239e-003 3.9973697351705938e-002 2.9350465862810871e-002 9.3993747980959358e-002 4.7089392180909434e-002 6.5474541070271550e-002 2.1887514754704865e-002 -1.7427136908197741e+002 Strong NA NA 2.07999999999811
PFAnons Null EKF 0.230032391780368 50 20 1.2006106859133887e+000 7.7305470592360526e-001 9.1240264151571837e-001 1.1153467961352856e+000 4.7343075388142301e-002 2.3108817100750884e-002 5.8622812148329796e-002 1.2079505687969181e+000 -3.9771733255319719e-001 6.1563721267947036e-001 6.8485529416860247e-001 8.4700720523547934e-001 5.5771519792179380e-001 2.0748279298519847e+000 1.0014368655206018e+000 1.4187342246668511e+000 3.9668963820113928e-001 1.3281834653170684e-002 1.5996266831943474e-002 1.8911103929749234e-002 1.6148408017090811e-002 1.0520580092262571e-002 7.0550704221760000e-003 7.8846903014580666e-003 5.1684545044494486e-003 9.1861893819992907e-003 1.0426896030637614e-002 5.6239113924530446e-003 4.0218368484692499e-002 2.9971843851938015e-002 9.4168394949089559e-002 4.7341307534478252e-002 6.5596298873291076e-002 2.1988559095267889e-002 -1.7424000943454362e+002 Strong NA NA 2.07999999999811
PFAnons Null largeK 0.230031479316761 50 20 1.2006109071715738e+000 7.7305485986353739e-001 9.1240317281960759e-001 1.1153474275918271e+000 4.7342531547559338e-002 2.3108897934005997e-002 5.8622476794843802e-002 1.2079506652306198e+000 -3.9771719387852716e-001 6.1563751423725455e-001 6.8485535430170597e-001 8.4700714009936595e-001 5.5771524803749273e-001 2.0748277688831349e+000 1.0014364224070595e+000 1.4187344019764081e+000 3.9669015690558052e-001 1.3281837897040696e-002 1.5996269681127176e-002 1.8911116061719135e-002 1.6148422629340162e-002 1.0520763023608172e-002 7.0551675856538572e-003 7.8846484974553141e-003 5.1684501410984114e-003 9.1861824952877754e-003 1.0426895363252642e-002 5.6239048604812183e-003 4.0218368430055565e-002 2.9971946006408165e-002 9.4168390198085816e-002 4.7341263652218690e-002 6.5596279053623766e-002 2.1988535756606080e-002 -1.7773832504103714e+002 Strong NA NA 2.06999999999971
PFAnons Null deJong 2324474.29956358 50 20 0.0000000000000000e+000 0.0000000000000000e+000 1.2091081796471402e+001 0.0000000000000000e+000 5.8004200702863185e-038 0.0000000000000000e+000 5.8004200702863185e-038 0.0000000000000000e+000 0.0000000000000000e+000 0.0000000000000000e+000 0.0000000000000000e+000 1.0000000000000000e+000 1.0000000000000000e+000 1.0000000000000000e+000 1.0000000000000000e+000 1.0000000000000000e+000 1.0000000000000000e+000 1.9140067573091137e-002 2.3930486359773517e-002 2.8914665257364174e+000 1.7402855520829716e+000 6.4016503027301649e-002 3.6059904208560621e-003 7.0332772357754448e-050 3.7336801796945852e-002 4.1088541446854896e-003 2.1939355213826621e+000 1.9885857582711883e-001 2.9451368085253050e-002 1.6087539804373305e-002 2.0979553262810501e-002 1.6549746880600093e-002 1.7700708497854201e-002 1.5537944233049040e-002 1.8100296596468719e+114 No failedInvertSym NA 1.77000000000044
PFAnons Null FreeParm 0.229379010344184 50 20 1.2028410101380900e+000 8.1226068900642767e-001 9.1031456074547401e-001 1.0959624655889708e+000 1.3677130335414394e-008 1.7014994395009654e-008 3.4844584849800163e-008 1.2022237577173356e+000 -4.0745789741476079e-001 5.9806077411090619e-001 6.8400540917669606e-001 7.8242634476089745e-001 5.8035757312573244e-001 2.1939780561797249e+000 1.0114748540108804e+000 1.6603292057209271e+000 4.1787373812122708e-001 1.1446220306034005e-001 -1.4505836788815441e-002 1.1802271765439108e-053 -3.7792531020572695e-052 3.5813370340892886e-023 1.3907513915066614e-002 1.7489890785267276e-002 2.0237121881003968e-002 1.6363836214960365e-002 7.7530297109723156e-003 4.0901365019638198e-003 7.6633727830946064e-003 5.4776311302571438e-003 9.5649660771790230e-003 1.0615699782554810e-002 5.9620157306053134e-003 3.6912784918203781e-002 2.8484609146982108e-002 9.9293967146524567e-002 4.7542294684778316e-002 7.6067801288721315e-002 2.2047622712038865e-002 5.0317839383014380e-002 7.2618672139135615e-002 0.0000000000000000e+000 0.0000000000000000e+000 0.0000000000000000e+000 -1.7628541973934182e+002 Strong failedInvertSym NA 6.02000000000044
PFAnons Null Null 0.229240761773597 50 20 1.2027931669296896e+000 8.1221498131345871e-001 9.1005446911733900e-001 1.0957771998236046e+000 3.9406246889593186e-003 4.5592586773950004e-003 9.2156359696938996e-003 1.2020685316448736e+000 -4.0741083202183731e-001 5.9785449016748926e-001 6.8416589819596718e-001 7.8234294184712583e-001 5.8126254153102319e-001 2.1945847161340057e+000 1.0095328466890006e+000 1.6616338615931823e+000 4.1803989601720942e-001 1.3911103089294340e-002 1.7492296227922161e-002 2.0231086365534612e-002 1.6348130531425423e-002 9.8900375868741820e-003 7.2834373403783646e-003 7.8827776461067606e-003 5.5210726678192792e-003 9.5907118951006291e-003 1.0624969381717879e-002 5.9783698207528926e-003 3.7267737945615484e-002 2.9478667043776698e-002 9.9368577365677460e-002 4.7508759221850348e-002 7.6132733473299269e-002 2.2222680993980431e-002 -1.7634331849003945e+002 Strong NA NA 3.39999999999782
PFAnons Null EKF 0.233296673420301 50 20 1.2005656738735977e+000 8.1104507882167520e-001 9.0755328985671346e-001 1.0921096319609642e+000 4.0404300164866265e-003 4.3878431625476591e-003 8.8055583668244248e-003 1.2011755616750264e+000 -4.0787613930618905e-001 5.9652546214083946e-001 6.8408094887129134e-001 7.7966681029076790e-001 5.8011381307094201e-001 2.1892166220897491e+000 1.0103951352533214e+000 1.6570309393123226e+000 4.2024283417314923e-001 1.3841407524398141e-002 1.7430078364774691e-002 2.0127481913980793e-002 1.6257329367908847e-002 1.1052585186317663e-002 7.7794820132355393e-003 8.1891088655240314e-003 5.5775850966303837e-003 9.5551079126546118e-003 1.0604199531282998e-002 5.9506013393568619e-003 3.7358301672405225e-002 2.9544799500131669e-002 9.9210790067543367e-002 4.7857752033363218e-002 7.6079141606927220e-002 2.2625105959305992e-002 -1.7626722600954702e+002 Strong NA NA 3.18000000000029
